# WuchangRecon navprobe
# center 18142.33 5609.49 -1550.33  grid 41x41  step 100.0 uu  extent 100/100/500
# level ProjectMain  hits 1252/1681
x,y,z,hit,projx,projy,projz
20142.33,5809.49,-1550.33,0,,,
16142.33,5909.49,-1550.33,1,16142.33,5909.49,-1534.97
16242.33,5909.49,-1550.33,1,16242.33,5909.49,-1559.11
16342.33,5909.49,-1550.33,1,16342.33,5909.49,-1580.31
16442.33,5909.49,-1550.33,1,16423.24,5907.59,-1598.49
16542.33,5909.49,-1550.33,1,16542.33,5909.49,-1589.65
16642.33,5909.49,-1550.33,1,16636.70,5911.75,-1625.53
16742.33,5909.49,-1550.33,1,16790.00,5909.49,-1568.10
16842.33,5909.49,-1550.33,1,16836.42,5903.58,-1585.53
16942.33,5909.49,-1550.33,1,16940.63,5911.88,-1585.53
17042.33,5909.49,-1550.33,1,16980.00,5940.00,-1585.53
17142.33,5909.49,-1550.33,1,17142.33,5909.49,-1826.15
17242.33,5909.49,-1550.33,1,17242.33,5909.49,-1842.24
17342.33,5909.49,-1550.33,1,17342.33,5909.49,-1857.06
17442.33,5909.49,-1550.33,1,17438.40,5902.96,-1865.53
17542.33,5909.49,-1550.33,1,17542.33,5909.49,-1853.10
17642.33,5909.49,-1550.33,1,17640.00,5909.49,-1825.53
17742.33,5909.49,-1550.33,1,17660.00,5880.00,-1825.53
17842.33,5909.49,-1550.33,1,17890.00,5860.00,-1625.53
17942.33,5909.49,-1550.33,1,17940.18,5896.64,-1625.53
18042.33,5909.49,-1550.33,1,18042.33,5909.49,-1625.53
18142.33,5909.49,-1550.33,1,18142.33,5909.49,-1618.01
18242.33,5909.49,-1550.33,1,18242.33,5909.49,-1616.35
18342.33,5909.49,-1550.33,1,18342.33,5909.49,-1614.69
18442.33,5909.49,-1550.33,1,18442.33,5909.49,-1613.03
18542.33,5909.49,-1550.33,1,18542.33,5909.49,-1611.38
18642.33,5909.49,-1550.33,1,18642.33,5909.49,-1622.40
18742.33,5909.49,-1550.33,1,18670.00,5909.49,-1625.53
18842.33,5909.49,-1550.33,0,,,
18942.33,5909.49,-1550.33,0,,,
19042.33,5909.49,-1550.33,1,19120.00,5870.00,-1705.53
19142.33,5909.49,-1550.33,1,19153.81,5891.13,-1722.43
19242.33,5909.49,-1550.33,1,19242.33,5909.49,-1739.10
19342.33,5909.49,-1550.33,1,19342.33,5909.49,-1756.12
19442.33,5909.49,-1550.33,1,19442.33,5909.49,-1792.84
19542.33,5909.49,-1550.33,1,19542.33,5909.49,-1817.25
19642.33,5909.49,-1550.33,1,19642.33,5909.49,-1824.98
19742.33,5909.49,-1550.33,1,19715.10,5927.65,-1827.49
19842.33,5909.49,-1550.33,1,19850.00,5850.00,-2027.49
19942.33,5909.49,-1550.33,1,19945.34,5855.30,-2048.68
20042.33,5909.49,-1550.33,0,,,
20142.33,5909.49,-1550.33,0,,,
16142.33,6009.49,-1550.33,1,16142.33,6009.49,-1518.92
16242.33,6009.49,-1550.33,1,16242.33,6009.49,-1540.92
16342.33,6009.49,-1550.33,1,16342.33,6009.49,-1562.92
16442.33,6009.49,-1550.33,1,16442.33,6009.49,-1547.42
16542.33,6009.49,-1550.33,1,16542.33,6009.49,-1602.03
16642.33,6009.49,-1550.33,1,16642.33,6009.49,-1654.27
16742.33,6009.49,-1550.33,1,16742.33,6009.49,-1625.53
16842.33,6009.49,-1550.33,1,16842.33,6009.49,-1618.73
16942.33,6009.49,-1550.33,1,16950.00,5970.00,-1585.53
17042.33,6009.49,-1550.33,1,16976.42,5943.58,-1585.53
17142.33,6009.49,-1550.33,1,17185.78,5968.33,-1825.53
17242.33,6009.49,-1550.33,1,17242.33,6009.49,-1828.13
17342.33,6009.49,-1550.33,1,17342.33,6009.49,-1842.94
17442.33,6009.49,-1550.33,1,17418.33,6011.68,-1832.19
17542.33,6009.49,-1550.33,1,17542.33,6009.49,-1855.18
17642.33,6009.49,-1550.33,1,17620.91,6030.91,-1825.53
17742.33,6009.49,-1550.33,1,17800.00,6090.00,-1185.53
17842.33,6009.49,-1550.33,1,17800.00,6090.00,-1185.53
17942.33,6009.49,-1550.33,1,17952.14,6005.99,-1587.24
18042.33,6009.49,-1550.33,1,18042.33,6009.49,-1625.53
18142.33,6009.49,-1550.33,1,18142.33,6009.49,-1625.53
18242.33,6009.49,-1550.33,1,18242.33,6009.49,-1625.53
18342.33,6009.49,-1550.33,1,18342.33,6009.49,-1625.53
18442.33,6009.49,-1550.33,1,18442.33,6009.49,-1625.53
18542.33,6009.49,-1550.33,1,18542.33,6009.49,-1625.53
18642.33,6009.49,-1550.33,1,18609.98,5972.52,-1625.53
18742.33,6009.49,-1550.33,1,18666.61,5922.96,-1625.53
18842.33,6009.49,-1550.33,0,,,
18942.33,6009.49,-1550.33,0,,,
19042.33,6009.49,-1550.33,0,,,
19142.33,6009.49,-1550.33,1,19215.91,5935.91,-1747.49
19242.33,6009.49,-1550.33,1,19242.33,5960.00,-1747.49
19342.33,6009.49,-1550.33,1,19342.33,6009.49,-1770.36
19442.33,6009.49,-1550.33,1,19442.33,6009.49,-1798.27
19542.33,6009.49,-1550.33,1,19542.33,6009.49,-1806.71
19642.33,6009.49,-1550.33,1,19642.33,6009.49,-1814.77
19742.33,6009.49,-1550.33,1,19742.33,6009.49,-1830.77
19842.33,6009.49,-1550.33,1,19842.33,6009.49,-1867.13
19942.33,6009.49,-1550.33,1,19935.76,6039.06,-1867.49
20042.33,6009.49,-1550.33,1,19957.41,6066.11,-1867.49
20142.33,6009.49,-1550.33,0,,,
16142.33,6109.49,-1550.33,1,16142.33,6109.49,-1517.35
16242.33,6109.49,-1550.33,1,16242.33,6109.49,-1532.99
16342.33,6109.49,-1550.33,1,16342.33,6109.49,-1554.99
16442.33,6109.49,-1550.33,1,16442.33,6109.49,-1557.95
16542.33,6109.49,-1550.33,1,16542.33,6109.49,-1593.79
16642.33,6109.49,-1550.33,1,16654.83,6106.72,-1665.53
16742.33,6109.49,-1550.33,1,16742.33,6109.49,-1638.11
16842.33,6109.49,-1550.33,1,16867.80,6090.39,-1650.73
16942.33,6109.49,-1550.33,1,16890.00,6120.00,-1665.53
17042.33,6109.49,-1550.33,1,17040.00,6120.00,-1665.53
17142.33,6109.49,-1550.33,1,17080.00,6140.00,-1625.53
17242.33,6109.49,-1550.33,1,17283.01,6070.95,-1825.53
17342.33,6109.49,-1550.33,1,17342.33,6109.49,-1825.53
17442.33,6109.49,-1550.33,1,17442.33,6109.49,-1825.53
17542.33,6109.49,-1550.33,1,17542.33,6109.49,-1865.53
17642.33,6109.49,-1550.33,1,17618.08,6099.80,-1837.45
17742.33,6109.49,-1550.33,1,17770.00,6130.00,-1185.53
17842.33,6109.49,-1550.33,1,17820.00,6120.00,-1185.53
17942.33,6109.49,-1550.33,1,17983.81,6094.68,-1612.58
18042.33,6109.49,-1550.33,1,18042.33,6109.49,-1625.53
18142.33,6109.49,-1550.33,1,18142.33,6109.49,-1625.53
18242.33,6109.49,-1550.33,1,18242.33,6109.49,-1625.53
18342.33,6109.49,-1550.33,1,18342.33,6109.49,-1625.53
18442.33,6109.49,-1550.33,1,18442.33,6109.49,-1625.53
18542.33,6109.49,-1550.33,1,18535.91,6115.91,-1625.53
18642.33,6109.49,-1550.33,1,18620.00,6150.00,-1625.53
18742.33,6109.49,-1550.33,1,18692.08,6193.25,-1625.53
18842.33,6109.49,-1550.33,0,,,
18942.33,6109.49,-1550.33,0,,,
19042.33,6109.49,-1550.33,0,,,
19142.33,6109.49,-1550.33,0,,,
19242.33,6109.49,-1550.33,1,19330.91,6020.91,-1767.80
19342.33,6109.49,-1550.33,1,19390.00,6100.00,-1787.49
19442.33,6109.49,-1550.33,1,19442.33,6109.49,-1789.07
19542.33,6109.49,-1550.33,1,19542.33,6109.49,-1797.29
19642.33,6109.49,-1550.33,1,19642.33,6109.49,-1805.52
19742.33,6109.49,-1550.33,1,19742.33,6109.49,-1829.17
19842.33,6109.49,-1550.33,1,19842.33,6109.49,-1859.19
19942.33,6109.49,-1550.33,1,19942.33,6109.49,-1864.61
20042.33,6109.49,-1550.33,1,20040.89,6115.22,-1887.79
20142.33,6109.49,-1550.33,1,20142.33,6130.00,-1920.52
16142.33,6209.49,-1550.33,1,16142.33,6209.49,-1515.80
16242.33,6209.49,-1550.33,1,16242.33,6209.49,-1533.15
16342.33,6209.49,-1550.33,1,16342.33,6209.49,-1547.05
16442.33,6209.49,-1550.33,1,16442.33,6209.49,-1576.80
16542.33,6209.49,-1550.33,1,16542.33,6209.49,-1611.73
16642.33,6209.49,-1550.33,1,16642.33,6209.49,-1625.53
16742.33,6209.49,-1550.33,1,16742.33,6209.49,-1664.77
16842.33,6209.49,-1550.33,1,16781.19,6224.78,-1658.48
16942.33,6209.49,-1550.33,1,16890.00,6120.00,-1665.53
17042.33,6209.49,-1550.33,1,17073.88,6195.29,-1665.53
17142.33,6209.49,-1550.33,1,17120.91,6230.91,-1625.53
17242.33,6209.49,-1550.33,1,17190.00,6290.00,-1825.53
17342.33,6209.49,-1550.33,1,17342.33,6110.00,-1825.53
17442.33,6209.49,-1550.33,1,17451.77,6208.60,-1821.99
17542.33,6209.49,-1550.33,1,17542.33,6209.49,-1841.01
17642.33,6209.49,-1550.33,1,17590.00,6170.00,-1865.53
17742.33,6209.49,-1550.33,1,17780.00,6150.00,-1185.53
17842.33,6209.49,-1550.33,1,17791.33,6141.50,-1185.53
17942.33,6209.49,-1550.33,1,18000.00,6140.00,-1625.53
18042.33,6209.49,-1550.33,1,18057.48,6204.95,-1625.53
18142.33,6209.49,-1550.33,1,18142.33,6209.49,-1625.53
18242.33,6209.49,-1550.33,1,18242.33,6209.49,-1625.53
18342.33,6209.49,-1550.33,1,18342.33,6209.49,-1625.53
18442.33,6209.49,-1550.33,1,18442.33,6209.49,-1625.53
18542.33,6209.49,-1550.33,1,18542.33,6209.49,-1625.53
18642.33,6209.49,-1550.33,1,18642.33,6209.49,-1625.53
18742.33,6209.49,-1550.33,1,18736.19,6219.72,-1625.53
18842.33,6209.49,-1550.33,1,18809.72,6263.83,-1625.53
18942.33,6209.49,-1550.33,1,18883.25,6307.95,-1625.53
19042.33,6209.49,-1550.33,0,,,
19142.33,6209.49,-1550.33,0,,,
19242.33,6209.49,-1550.33,0,,,
19342.33,6209.49,-1550.33,1,19413.36,6118.17,-1787.49
19442.33,6209.49,-1550.33,1,19487.59,6196.56,-1787.49
19542.33,6209.49,-1550.33,1,19542.33,6209.49,-1788.04
19642.33,6209.49,-1550.33,1,19642.33,6209.49,-1797.13
19742.33,6209.49,-1550.33,1,19742.33,6209.49,-1829.12
19842.33,6209.49,-1550.33,1,19842.33,6209.49,-1850.37
19942.33,6209.49,-1550.33,1,19942.33,6209.49,-1869.15
20042.33,6209.49,-1550.33,1,20042.33,6209.49,-1883.94
20142.33,6209.49,-1550.33,1,20142.33,6209.49,-1896.51
16142.33,6309.49,-1550.33,1,16142.33,6309.49,-1514.26
16242.33,6309.49,-1550.33,1,16242.33,6309.49,-1531.60
16342.33,6309.49,-1550.33,1,16330.91,6320.91,-1505.53
16442.33,6309.49,-1550.33,1,16444.79,6343.94,-1529.75
16542.33,6309.49,-1550.33,1,16562.44,6285.36,-1625.53
16642.33,6309.49,-1550.33,1,16642.33,6309.49,-1625.53
16742.33,6309.49,-1550.33,1,16740.00,6309.49,-1625.53
16842.33,6309.49,-1550.33,1,16790.00,6260.00,-1665.53
16942.33,6309.49,-1550.33,0,,,
17042.33,6309.49,-1550.33,1,17111.30,6278.46,-1665.53
17142.33,6309.49,-1550.33,1,17142.33,6309.49,-1654.11
17242.33,6309.49,-1550.33,1,17210.00,6320.00,-1625.53
17342.33,6309.49,-1550.33,0,,,
17442.33,6309.49,-1550.33,1,17461.21,6307.70,-1803.11
17542.33,6309.49,-1550.33,1,17542.33,6309.49,-1820.93
17642.33,6309.49,-1550.33,1,17600.00,6340.00,-1825.53
17742.33,6309.49,-1550.33,1,17739.72,6319.93,-1865.53
17842.33,6309.49,-1550.33,0,,,
17942.33,6309.49,-1550.33,0,,,
18042.33,6309.49,-1550.33,1,18080.00,6280.00,-1625.53
18142.33,6309.49,-1550.33,1,18142.33,6309.49,-1625.53
18242.33,6309.49,-1550.33,1,18242.33,6309.49,-1625.53
18342.33,6309.49,-1550.33,1,18342.33,6309.49,-1625.53
18442.33,6309.49,-1550.33,1,18442.33,6309.49,-1625.53
18542.33,6309.49,-1550.33,1,18542.33,6309.49,-1625.53
18642.33,6309.49,-1550.33,1,18642.33,6309.49,-1625.53
18742.33,6309.49,-1550.33,1,18742.33,6309.49,-1625.53
18842.33,6309.49,-1550.33,1,18842.33,6309.49,-1625.53
18942.33,6309.49,-1550.33,1,18937.53,6333.51,-1625.53
19042.33,6309.49,-1550.33,1,18984.64,6357.57,-1625.53
19142.33,6309.49,-1550.33,0,,,
19242.33,6309.49,-1550.33,0,,,
19342.33,6309.49,-1550.33,0,,,
19442.33,6309.49,-1550.33,1,19480.00,6270.00,-1747.49
19542.33,6309.49,-1550.33,1,19524.25,6255.25,-1767.16
19642.33,6309.49,-1550.33,1,19642.33,6309.49,-1792.23
19742.33,6309.49,-1550.33,1,19742.33,6309.49,-1830.76
19842.33,6309.49,-1550.33,1,19842.33,6309.49,-1850.76
19942.33,6309.49,-1550.33,1,19942.33,6309.49,-1854.31
20042.33,6309.49,-1550.33,1,20042.33,6309.49,-1854.31
20142.33,6309.49,-1550.33,1,20142.33,6309.49,-1866.31
16142.33,6409.49,-1550.33,1,16142.33,6409.49,-1512.27
16242.33,6409.49,-1550.33,1,16242.33,6409.49,-1520.78
16342.33,6409.49,-1550.33,1,16342.33,6409.49,-1529.29
16442.33,6409.49,-1550.33,1,16442.33,6409.49,-1537.80
16542.33,6409.49,-1550.33,1,16542.33,6409.49,-1545.53
16642.33,6409.49,-1550.33,1,16670.91,6380.91,-1625.53
16742.33,6409.49,-1550.33,1,16742.33,6409.49,-1609.35
16842.33,6409.49,-1550.33,1,16838.26,6408.68,-1585.53
16942.33,6409.49,-1550.33,1,17040.00,6410.00,-1825.53
17042.33,6409.49,-1550.33,1,17040.91,6410.91,-1825.53
17142.33,6409.49,-1550.33,1,17142.33,6409.49,-1623.51
17242.33,6409.49,-1550.33,1,17230.00,6400.00,-1625.53
17342.33,6409.49,-1550.33,0,,,
17442.33,6409.49,-1550.33,1,17470.00,6400.00,-1785.53
17542.33,6409.49,-1550.33,1,17542.33,6409.49,-1785.53
17642.33,6409.49,-1550.33,1,17590.00,6409.49,-1785.53
17742.33,6409.49,-1550.33,1,17742.33,6409.49,-1855.67
17842.33,6409.49,-1550.33,1,17826.29,6432.40,-1807.01
17942.33,6409.49,-1550.33,1,17880.00,6470.00,-1785.53
18042.33,6409.49,-1550.33,1,18103.00,6363.99,-1185.53
18142.33,6409.49,-1550.33,1,18142.33,6409.49,-1191.86
18242.33,6409.49,-1550.33,1,18200.00,6440.00,-1185.53
18342.33,6409.49,-1550.33,1,18348.08,6398.95,-1625.53
18442.33,6409.49,-1550.33,1,18442.33,6409.49,-1625.53
18542.33,6409.49,-1550.33,1,18542.33,6409.49,-1625.53
18642.33,6409.49,-1550.33,1,18642.33,6409.49,-1625.53
18742.33,6409.49,-1550.33,1,18742.33,6409.49,-1625.53
18842.33,6409.49,-1550.33,1,18842.33,6409.49,-1625.53
18942.33,6409.49,-1550.33,1,18942.33,6409.49,-1625.53
19042.33,6409.49,-1550.33,1,19041.66,6410.83,-1625.53
19142.33,6409.49,-1550.33,1,19121.66,6450.83,-1625.53
19242.33,6409.49,-1550.33,1,19204.26,6491.97,-1626.84
19342.33,6409.49,-1550.33,0,,,
19442.33,6409.49,-1550.33,0,,,
19542.33,6409.49,-1550.33,1,19631.03,6310.93,-1787.91
19642.33,6409.49,-1550.33,1,19686.28,6360.65,-1810.00
19742.33,6409.49,-1550.33,1,19742.33,6409.49,-1827.49
19842.33,6409.49,-1550.33,1,19842.33,6409.49,-1827.49
19942.33,6409.49,-1550.33,1,19942.33,6409.49,-1827.49
20042.33,6409.49,-1550.33,1,20042.33,6409.49,-1828.46
20142.33,6409.49,-1550.33,1,20142.33,6409.49,-1848.30
16142.33,6509.49,-1550.33,1,16142.33,6509.49,-1505.53
16242.33,6509.49,-1550.33,1,16242.33,6509.49,-1545.53
16342.33,6509.49,-1550.33,1,16342.33,6509.49,-1545.96
16442.33,6509.49,-1550.33,1,16442.33,6509.49,-1553.34
16542.33,6509.49,-1550.33,1,16542.33,6509.49,-1560.72
16642.33,6509.49,-1550.33,1,16642.33,6509.49,-1562.86
16742.33,6509.49,-1550.33,1,16756.64,6499.96,-1625.53
16842.33,6509.49,-1550.33,1,16842.33,6509.49,-1597.83
16942.33,6509.49,-1550.33,1,16920.00,6520.00,-1545.53
17042.33,6509.49,-1550.33,1,17042.33,6509.49,-1605.02
17142.33,6509.49,-1550.33,1,17146.42,6513.58,-1585.53
17242.33,6509.49,-1550.33,1,17230.15,6504.62,-1605.83
17342.33,6509.49,-1550.33,1,17250.00,6550.00,-1625.53
17442.33,6509.49,-1550.33,1,17512.02,6463.03,-1785.53
17542.33,6509.49,-1550.33,1,17542.33,6509.49,-1785.53
17642.33,6509.49,-1550.33,1,17642.33,6509.49,-1805.59
17742.33,6509.49,-1550.33,1,17742.33,6509.49,-1842.69
17842.33,6509.49,-1550.33,1,17842.33,6509.49,-1826.57
17942.33,6509.49,-1550.33,1,17940.00,6560.00,-1705.53
18042.33,6509.49,-1550.33,1,18130.00,6460.00,-1225.53
18142.33,6509.49,-1550.33,1,18142.33,6460.00,-1217.31
18242.33,6509.49,-1550.33,1,18190.00,6460.00,-1185.53
18342.33,6509.49,-1550.33,1,18380.00,6540.00,-1185.53
18442.33,6509.49,-1550.33,1,18456.50,6469.35,-1625.53
18542.33,6509.49,-1550.33,1,18545.42,6500.74,-1625.53
18642.33,6509.49,-1550.33,1,18642.33,6509.49,-1625.53
18742.33,6509.49,-1550.33,1,18742.33,6509.49,-1625.53
18842.33,6509.49,-1550.33,1,18842.33,6509.49,-1625.53
18942.33,6509.49,-1550.33,1,18942.33,6509.49,-1625.53
19042.33,6509.49,-1550.33,1,19042.33,6509.49,-1625.53
19142.33,6509.49,-1550.33,1,19142.33,6509.49,-1625.53
19242.33,6509.49,-1550.33,1,19242.31,6509.53,-1620.98
19342.33,6509.49,-1550.33,1,19324.75,6547.58,-1608.30
19442.33,6509.49,-1550.33,1,19407.19,6585.63,-1595.62
19542.33,6509.49,-1550.33,0,,,
19642.33,6509.49,-1550.33,1,19740.91,6410.91,-1827.49
19742.33,6509.49,-1550.33,1,19770.00,6440.00,-1827.49
19842.33,6509.49,-1550.33,1,19855.72,6467.07,-1845.54
19942.33,6509.49,-1550.33,1,19946.66,6495.79,-1864.68
20042.33,6509.49,-1550.33,1,20040.44,6491.53,-1884.43
20142.33,6509.49,-1550.33,1,20139.34,6481.12,-1905.25
16142.33,6609.49,-1550.33,1,16147.74,6619.42,-1585.53
16242.33,6609.49,-1550.33,1,16242.33,6609.49,-1585.37
16342.33,6609.49,-1550.33,1,16342.33,6609.49,-1562.45
16442.33,6609.49,-1550.33,1,16442.33,6609.49,-1569.30
16542.33,6609.49,-1550.33,1,16542.33,6609.49,-1576.47
16642.33,6609.49,-1550.33,1,16600.00,6609.49,-1585.53
16742.33,6609.49,-1550.33,1,16770.00,6600.00,-1585.53
16842.33,6609.49,-1550.33,1,16842.33,6609.49,-1586.97
16942.33,6609.49,-1550.33,1,16932.04,6607.78,-1545.53
17042.33,6609.49,-1550.33,1,17083.87,6551.34,-1610.60
17142.33,6609.49,-1550.33,1,17142.33,6609.49,-1611.22
17242.33,6609.49,-1550.33,1,17242.33,6609.49,-1589.47
17342.33,6609.49,-1550.33,1,17300.00,6650.00,-1585.53
17442.33,6609.49,-1550.33,1,17530.00,6580.00,-1785.53
17542.33,6609.49,-1550.33,1,17551.90,6597.52,-1768.00
17642.33,6609.49,-1550.33,1,17642.33,6609.49,-1794.91
17742.33,6609.49,-1550.33,1,17742.33,6609.49,-1842.04
17842.33,6609.49,-1550.33,1,17808.55,6591.48,-1859.80
17942.33,6609.49,-1550.33,1,17942.33,6609.49,-1732.60
18042.33,6609.49,-1550.33,1,17980.00,6620.00,-1745.53
18142.33,6609.49,-1550.33,1,18203.46,6653.16,-1625.53
18242.33,6609.49,-1550.33,1,18225.99,6634.00,-1625.53
18342.33,6609.49,-1550.33,1,18390.00,6570.00,-1185.53
18442.33,6609.49,-1550.33,1,18410.00,6570.00,-1185.53
18542.33,6609.49,-1550.33,1,18636.58,6596.03,-1625.53
18642.33,6609.49,-1550.33,1,18642.33,6609.49,-1625.53
18742.33,6609.49,-1550.33,1,18742.33,6609.49,-1625.53
18842.33,6609.49,-1550.33,1,18842.33,6609.49,-1625.53
18942.33,6609.49,-1550.33,1,18942.33,6609.49,-1625.53
19042.33,6609.49,-1550.33,1,19042.33,6609.49,-1625.53
19142.33,6609.49,-1550.33,1,19142.33,6609.49,-1616.88
19242.33,6609.49,-1550.33,1,19242.33,6609.49,-1627.49
19342.33,6609.49,-1550.33,1,19342.33,6609.49,-1622.39
19442.33,6609.49,-1550.33,1,19442.33,6609.49,-1592.60
19542.33,6609.49,-1550.33,1,19554.66,6658.83,-1627.49
19642.33,6609.49,-1550.33,1,19635.61,6656.52,-1618.80
19742.33,6609.49,-1550.33,1,19733.61,6670.52,-1600.14
19842.33,6609.49,-1550.33,1,19849.93,6674.13,-1599.24
19942.33,6609.49,-1550.33,1,19948.57,6662.52,-1622.45
20042.33,6609.49,-1550.33,1,20007.66,6678.83,-1627.49
20142.33,6609.49,-1550.33,1,20211.42,6678.58,-1627.49
16142.33,6709.49,-1550.33,1,16142.33,6709.49,-1599.27
16242.33,6709.49,-1550.33,1,16242.33,6709.49,-1602.96
16342.33,6709.49,-1550.33,1,16342.33,6709.49,-1580.26
16442.33,6709.49,-1550.33,1,16442.33,6709.49,-1587.10
16542.33,6709.49,-1550.33,1,16542.33,6709.49,-1593.95
16642.33,6709.49,-1550.33,1,16616.71,6715.19,-1552.11
16742.33,6709.49,-1550.33,1,16811.89,6705.83,-1570.44
16842.33,6709.49,-1550.33,1,16842.33,6709.49,-1566.72
16942.33,6709.49,-1550.33,1,16942.33,6709.49,-1548.56
17042.33,6709.49,-1550.33,1,16957.67,6730.66,-1545.53
17142.33,6709.49,-1550.33,1,17142.80,6709.38,-1592.73
17242.33,6709.49,-1550.33,1,17242.33,6709.49,-1558.92
17342.33,6709.49,-1550.33,1,17305.22,6712.59,-1564.67
17442.33,6709.49,-1550.33,0,,,
17542.33,6709.49,-1550.33,1,17580.00,6620.00,-1745.53
17642.33,6709.49,-1550.33,1,17660.00,6650.00,-1785.53
17742.33,6709.49,-1550.33,1,17742.33,6709.49,-1827.63
17842.33,6709.49,-1550.33,1,17767.02,6669.33,-1839.04
17942.33,6709.49,-1550.33,1,17942.64,6709.61,-1755.34
18042.33,6709.49,-1550.33,1,18020.00,6709.49,-1708.24
18142.33,6709.49,-1550.33,1,18170.00,6709.49,-1625.53
18242.33,6709.49,-1550.33,1,18242.33,6709.49,-1625.53
18342.33,6709.49,-1550.33,1,18341.38,6710.92,-1625.53
18442.33,6709.49,-1550.33,1,18370.00,6730.00,-1625.53
18542.33,6709.49,-1550.33,1,18560.00,6750.00,-1225.53
18642.33,6709.49,-1550.33,1,18700.14,6719.13,-1625.53
18742.33,6709.49,-1550.33,1,18742.33,6709.49,-1621.13
18842.33,6709.49,-1550.33,1,18842.33,6709.49,-1625.53
18942.33,6709.49,-1550.33,1,18942.33,6709.49,-1625.53
19042.33,6709.49,-1550.33,1,19042.33,6709.49,-1616.50
19142.33,6709.49,-1550.33,1,19142.33,6709.49,-1604.11
19242.33,6709.49,-1550.33,1,19242.33,6709.49,-1627.49
19342.33,6709.49,-1550.33,1,19342.33,6709.49,-1627.49
19442.33,6709.49,-1550.33,1,19435.91,6715.91,-1627.49
19542.33,6709.49,-1550.33,1,19546.42,6713.58,-1623.91
19642.33,6709.49,-1550.33,1,19642.33,6709.49,-1613.40
19742.33,6709.49,-1550.33,1,19742.33,6709.49,-1598.17
19842.33,6709.49,-1550.33,1,19842.33,6709.49,-1599.68
19942.33,6709.49,-1550.33,1,19942.33,6709.49,-1623.98
20042.33,6709.49,-1550.33,1,20042.33,6709.49,-1627.49
20142.33,6709.49,-1550.33,1,20142.33,6710.00,-1627.49
16142.33,6809.49,-1550.33,1,16142.33,6809.49,-1588.31
16242.33,6809.49,-1550.33,1,16242.33,6809.49,-1617.25
16342.33,6809.49,-1550.33,1,16342.33,6809.49,-1612.49
16442.33,6809.49,-1550.33,1,16442.33,6809.49,-1604.91
16542.33,6809.49,-1550.33,1,16542.33,6809.49,-1586.17
16642.33,6809.49,-1550.33,1,16637.88,6810.48,-1509.76
16742.33,6809.49,-1550.33,1,16817.13,6805.56,-1528.45
16842.33,6809.49,-1550.33,1,16842.33,6809.49,-1525.00
16942.33,6809.49,-1550.33,1,16942.33,6809.49,-1536.07
17042.33,6809.49,-1550.33,1,17010.91,6840.91,-1545.53
17142.33,6809.49,-1550.33,1,17179.65,6764.71,-1565.76
17242.33,6809.49,-1550.33,1,17266.42,6833.58,-1505.53
17342.33,6809.49,-1550.33,1,17300.00,6830.00,-1505.53
17442.33,6809.49,-1550.33,0,,,
17542.33,6809.49,-1550.33,0,,,
17642.33,6809.49,-1550.33,1,17740.00,6720.00,-1825.53
17742.33,6809.49,-1550.33,1,17740.00,6720.00,-1825.53
17842.33,6809.49,-1550.33,1,17872.04,6832.35,-1766.34
17942.33,6809.49,-1550.33,1,17942.33,6809.49,-1773.69
18042.33,6809.49,-1550.33,1,18020.00,6809.49,-1736.81
18142.33,6809.49,-1550.33,1,18195.91,6755.91,-1625.53
18242.33,6809.49,-1550.33,1,18251.23,6797.26,-1625.53
18342.33,6809.49,-1550.33,1,18342.33,6809.49,-1625.53
18442.33,6809.49,-1550.33,1,18452.76,6818.44,-1750.35
18542.33,6809.49,-1550.33,1,18569.17,6805.02,-1225.53
18642.33,6809.49,-1550.33,1,18600.00,6800.00,-1225.53
18742.33,6809.49,-1550.33,1,18746.78,6791.69,-1585.53
18842.33,6809.49,-1550.33,1,18842.33,6809.49,-1625.53
18942.33,6809.49,-1550.33,1,18942.33,6809.49,-1616.12
19042.33,6809.49,-1550.33,1,19042.33,6809.49,-1602.86
19142.33,6809.49,-1550.33,1,19142.33,6809.49,-1602.24
19242.33,6809.49,-1550.33,1,19242.33,6809.49,-1627.49
19342.33,6809.49,-1550.33,1,19342.33,6809.49,-1627.49
19442.33,6809.49,-1550.33,1,19442.33,6809.49,-1627.49
19542.33,6809.49,-1550.33,1,19542.33,6809.49,-1594.46
19642.33,6809.49,-1550.33,1,19642.33,6809.49,-1619.81
19742.33,6809.49,-1550.33,1,19742.33,6809.49,-1604.58
19842.33,6809.49,-1550.33,1,19842.33,6809.49,-1606.16
19942.33,6809.49,-1550.33,1,19942.33,6809.49,-1627.49
20042.33,6809.49,-1550.33,1,20042.33,6809.49,-1627.49
20142.33,6809.49,-1550.33,1,20142.33,6809.49,-1627.49
16142.33,6909.49,-1550.33,1,16142.33,6909.49,-1607.73
16242.33,6909.49,-1550.33,1,16223.89,6944.07,-1585.53
16342.33,6909.49,-1550.33,1,16344.94,6901.65,-1625.53
16442.33,6909.49,-1550.33,1,16442.33,6909.49,-1622.53
16542.33,6909.49,-1550.33,1,16542.33,6909.49,-1571.95
16642.33,6909.49,-1550.33,1,16625.38,6903.85,-1534.76
16742.33,6909.49,-1550.33,1,16670.00,6950.00,-1505.53
16842.33,6909.49,-1550.33,1,16842.33,6860.00,-1509.78
16942.33,6909.49,-1550.33,1,16942.33,6860.00,-1528.83
